"n","Alternative","Parameter1","Parameter2","Parameter3","r","Weight","Power","MCSE"
1000,"Abrupt",0.75,0.2,NA,1,"Central",0,0
1000,"Abrupt",0.75,0.2,NA,1,"Tail",0.988,0.00486949689393063
1000,"Mixture",0.05,0.25,NA,1,"Uniform",0,0
1000,"Mixture",0.05,0.25,NA,1,"Central",0,0
1000,"Mixture",0.05,0.25,NA,1,"Tail",1,0
1000,"Mixture",0.05,0.5,NA,1,"Uniform",0,0
1000,"Mixture",0.05,0.5,NA,1,"Central",0,0
1000,"Mixture",0.05,0.5,NA,1,"Tail",1,0
1000,"Mixture",0.05,0.75,NA,1,"Uniform",0,0
1000,"Mixture",0.05,0.75,NA,1,"Central",0,0
1000,"Mixture",0.05,0.75,NA,1,"Tail",1,0
1000,"Mixture",0.1,0.25,NA,1,"Uniform",0,0
1000,"Mixture",0.1,0.25,NA,1,"Central",0,0
1000,"Mixture",0.1,0.25,NA,1,"Tail",1,0
1000,"Mixture",0.1,0.5,NA,1,"Uniform",0,0
1000,"Mixture",0.1,0.5,NA,1,"Central",0,0
1000,"Mixture",0.1,0.5,NA,1,"Tail",1,0
1000,"Mixture",0.1,0.75,NA,1,"Uniform",0,0
1000,"Mixture",0.1,0.75,NA,1,"Central",0,0
1000,"Mixture",0.1,0.75,NA,1,"Tail",1,0
1000,"Mixture",0.2,0.25,NA,1,"Uniform",0,0
1000,"Mixture",0.2,0.25,NA,1,"Central",0,0
1000,"Mixture",0.2,0.25,NA,1,"Tail",1,0
1000,"Mixture",0.2,0.5,NA,1,"Uniform",0,0
1000,"Mixture",0.2,0.5,NA,1,"Central",0,0
1000,"Mixture",0.2,0.5,NA,1,"Tail",1,0
1000,"Mixture",0.2,0.75,NA,1,"Uniform",0,0
1000,"Mixture",0.2,0.75,NA,1,"Central",0,0
1000,"Mixture",0.2,0.75,NA,1,"Tail",1,0
1000,"Localized",0.25,0.05,0.5,2,"Uniform",0,0
1000,"Localized",0.25,0.05,0.5,2,"Central",0.088,0.0126693330526907
1000,"Localized",0.25,0.05,0.5,2,"Tail",0.088,0.0126693330526907
1000,"Localized",0.25,0.05,0.5,2,"Localized",0.062,0.0107848041243223
1000,"Localized",0.25,0.05,1,2,"Uniform",0,0
1000,"Localized",0.25,0.05,1,2,"Central",0.044,0.00917213170424411
1000,"Localized",0.25,0.05,1,2,"Tail",0.108,0.0138806339912844
1000,"Localized",0.25,0.05,1,2,"Localized",0.042,0.00897061870775924
1000,"Localized",0.25,0.05,1.5,2,"Uniform",0,0
1000,"Localized",0.25,0.05,1.5,2,"Central",0.064,0.0109456840809517
1000,"Localized",0.25,0.05,1.5,2,"Tail",0.084,0.0124051602166195
1000,"Localized",0.25,0.05,1.5,2,"Localized",0.052,0.00992935043192655
1000,"Localized",0.25,0.05,2,2,"Uniform",0,0
1000,"Localized",0.25,0.05,2,2,"Central",0.086,0.0125382614424808
1000,"Localized",0.25,0.05,2,2,"Tail",0.108,0.0138806339912844
1000,"Localized",0.25,0.05,2,2,"Localized",0.04,0.00876356092008266
1000,"Localized",0.25,0.1,0.5,2,"Uniform",0,0
1000,"Localized",0.25,0.1,0.5,2,"Central",0.074,0.0117067501895274
1000,"Localized",0.25,0.1,0.5,2,"Tail",0.098,0.0132963152790538
1000,"Localized",0.25,0.1,0.5,2,"Localized",0.026,0.00711674082709213
1000,"Localized",0.25,0.1,1,2,"Uniform",0,0
1000,"Localized",0.25,0.1,1,2,"Central",0.052,0.00992935043192655
1000,"Localized",0.25,0.1,1,2,"Tail",0.116,0.0143208938268531
1000,"Localized",0.25,0.1,1,2,"Localized",0.016,0.00561141693336006
1000,"Localized",0.25,0.1,1.5,2,"Uniform",0,0
1000,"Localized",0.25,0.1,1.5,2,"Central",0.072,0.0115599307956406
1000,"Localized",0.25,0.1,1.5,2,"Tail",0.074,0.0117067501895274
1000,"Localized",0.25,0.1,1.5,2,"Localized",0.012,0.00486949689393062
1000,"Localized",0.25,0.1,2,2,"Uniform",0,0
1000,"Localized",0.25,0.1,2,2,"Central",0.062,0.0107848041243223
1000,"Localized",0.25,0.1,2,2,"Tail",0.1,0.0134164078649987
1000,"Localized",0.25,0.1,2,2,"Localized",0.024,0.00684455988358638
1000,"Localized",0.25,0.2,0.5,2,"Uniform",0,0
1000,"Localized",0.25,0.2,0.5,2,"Central",0.052,0.00992935043192655
1000,"Localized",0.25,0.2,0.5,2,"Tail",0.086,0.0125382614424808
1000,"Localized",0.25,0.2,0.5,2,"Localized",0.042,0.00897061870775924
1000,"Localized",0.25,0.2,1,2,"Uniform",0,0
1000,"Localized",0.25,0.2,1,2,"Central",0.056,0.0102824121683582
1000,"Localized",0.25,0.2,1,2,"Tail",0.098,0.0132963152790538
1000,"Localized",0.25,0.2,1,2,"Localized",0.03,0.00762889244910426
1000,"Localized",0.25,0.2,1.5,2,"Uniform",0,0
1000,"Localized",0.25,0.2,1.5,2,"Central",0.05,0.00974679434480896
1000,"Localized",0.25,0.2,1.5,2,"Tail",0.088,0.0126693330526907
1000,"Localized",0.25,0.2,1.5,2,"Localized",0.034,0.00810481338464989
1000,"Localized",0.25,0.2,2,2,"Uniform",0,0
1000,"Localized",0.25,0.2,2,2,"Central",0.066,0.0111035129576184
1000,"Localized",0.25,0.2,2,2,"Tail",0.082,0.0122699633251286
1000,"Localized",0.25,0.2,2,2,"Localized",0.026,0.00711674082709213
1000,"Localized",0.5,0.05,0.5,2,"Uniform",0,0
1000,"Localized",0.5,0.05,0.5,2,"Central",0.068,0.0112584190719657
1000,"Localized",0.5,0.05,0.5,2,"Tail",0.088,0.0126693330526907
